Count,City,lons,lats
14071,"Tokyo, JP",139.69171,35.6895
5770,"Kanagawa, JP",139.65,35.43333
5356,"San Jose, CA",-121.89496,37.33939
5043,"Yokohama, JP",139.65,35.43333
4287,"Kawasaki, JP",139.71722,35.52056
3646,"Osaka, JP",135.50218,34.693740000000005
3426,"Austin, T",-97.7431,30.2672
2735,"San Diego, CA",-117.15726,32.71533
2524,"Sunnyvale, CA",-122.03635,37.36883
2461,"Seoul, KR",126.9784,37.566
2234,"Boise, ID",-116.20345,43.6135
2173,"Taipei, TW",121.53185,25.04776
2023,"Palo Alto, CA",-122.14302,37.44188
1943,"Saitama, JP",139.65657,35.90807
1886,"Fremont, CA",-121.98857,37.54827
1803,"Shizuoka, JP",138.38333,34.98333
1770,"San Francisco, CA",-122.41942,37.77493
1761,"Houston, T",-95.06327,31.41296
1667,"Kyoto, JP",135.75385,35.02107
1539,"Chiba, JP",140.11667,35.6
1513,"Rochester, NY",-77.61556,43.15478
1454,"Cupertino, CA",-122.03218,37.323
1357,"Mountain View, CA",-122.08385,37.38605
1346,"Santa Clara, CA",-121.95524,37.35411
1334,"Singapore, SG",103.85007,1.28967
1263,"Portland, OR",-122.67621,45.52345
1259,"Hyogo, JP",135.183,34.6913
1237,"Hsinchu, TW",120.96861,24.80361
1237,"New York, NY",-74.00596999999998,40.71427
1225,"Seattle, WA",-122.33207,47.60621
1181,"Nagoya, JP",136.90641000000002,35.181470000000004
1173,"Kanagawa-ken, JP",139.65,35.43333
1146,"Ibaraki, JP",140.45,36.35
1110,"Cincinnati, OH",-84.45689,39.162
1057,"Chicago, IL",-87.65005,41.85003
1048,"Paris, FR",2.3488,48.85341
1046,"Wako, JP",139.62333,35.78944
1042,"Kariya, JP",136.98333,34.98333
937,"Hitachi, JP",140.65,36.6
933,"Los Altos, CA",-122.11413,37.38522
923,"Plano, T",-96.6988856,33.0198431
914,"Raleigh, NC",-78.63861,35.7721
911,"Eindhoven, NL",5.47778,51.44083
894,"Los Angeles, CA",-118.24368,34.05223
829,"Suwon, KR",127.00889,37.29111
824,"Kobe, JP",135.183,34.6913
777,"Dallas, T",-96.6136,32.8479
768,"Nagano, JP",138.18333,36.65
760,"Nara, JP",135.80485,34.68505
754,"Taichung, TW",120.6839,24.1469
752,"Irvine, CA",-117.82311,33.66946
745,"Indianapolis, IN",-86.15804,39.76838
742,"Aichi, JP",136.90641000000002,35.181470000000004
741,"Saratoga, CA",-122.02301,37.26383
730,"Menlo Park, CA",-122.18219,37.45383
728,"Berlin, DE",13.41053,52.52437
720,"Ann Arbor, MI",-83.74088,42.27756
699,"Hachioji, JP",139.32388999999998,35.65583
691,"Hitachinaka, JP",140.55789,36.39596
689,"Stuttgart, DE",9.17702,48.78232
685,"Boulder, CO",-105.27055,40.01499
658,"Phoenix, AZ",-112.07404,33.44838
648,"Hsin-Chu, TW",120.96861,24.80361
633,"Tucson, AZ",-110.92648,32.221740000000004
632,"Fujisawa, JP",139.47666,35.34926
624,"Rochester, MN",-92.4699,44.02163
623,"Fort Collins, CO",-105.08442,40.58526
619,"Shizuoka-ken, JP",138.38333,34.98333
614,"Los Gatos, CA",-121.97468,37.22661
613,"Pittsburgh, PA",-79.99589,40.44062
591,"Hirakata, JP",135.64914,34.813520000000004
580,"Minneapolis, MN",-93.26384,44.97997
574,"Appleton, WI",-88.41538,44.26193
563,"Chandler, AZ",-111.84125,33.30616
562,"Redmond, WA",-122.12151,47.67399
561,"Colorado Springs, CO",-104.82136,38.83388
555,"Sagamihara, JP",139.35,35.55
540,"Aichi-ken, JP",136.90641000000002,35.181470000000004
530,"Cambridge, MA",-71.10561,42.3751
528,"Carlsbad, CA",-117.35059,33.15809
527,"Suwa, JP",138.11308,36.03799
527,"Toyota, JP",137.15,35.08333
526,"Redwood City, CA",-122.23635,37.48522
524,"Milan, IT",9.18951,45.46427
523,"London, GB",-0.12574000000000002,51.50853
523,"Albuquerque, NM",-106.65113999999998,35.08449
523,"Munich, DE",11.57549,48.13743
518,"Fukuoka, JP",130.41666999999998,33.6
511,"Beaverton, OR",-122.80371,45.48706
510,"Milpitas, CA",-121.90662,37.42827
509,"Webster, NY",-77.42999,43.21229
508,"Wilmington, DE",-75.54659000000002,39.74595
506,"St. Paul, MN",-93.09327,44.94441
504,"Taejon, KR",127.41972,36.32139
500,"Bellevue, WA",-122.20068,47.61038
498,"Madison, WI",-89.40123,43.07305
498,"Cary, NC",-78.78112,35.79154000000001
488,"Kokubunji, JP",139.47556,35.70222000000001
484,"Tsukuba, JP",140.05,36.11667
481,"Woodbury, MN",-92.95938,44.92386
479,"Orlando, FL",-81.37924,28.53834
476,"Meridian, ID",-116.39151,43.61211
471,"Troy, MI",-83.14993,42.60559
471,"Durham, NC",-78.89862,35.99403
465,"Corvallis, OR",-123.26203999999998,44.56457
460,"Hamamatsu, JP",137.73333,34.7
456,"Yokkaichi, JP",136.61667,34.96667
455,"Round Rock, T",-97.678896,30.508255100000003
450,"St. Louis, MO",-90.19789,38.62727
447,"Boston, MA",-71.05977,42.35843
441,"Naperville, IL",-88.14729,41.78586
437,"Saitama-ken, JP",139.65657,35.90807
434,"Kodaira, JP",139.48173,35.72738
430,"Shiga, JP",135.86667,35.0
427,"Vancouver, WA",-122.66149,45.63873
425,"Haifa, IL",34.9885,32.81841
424,"Atlanta, GA",-84.38798,33.749
421,"Toronto, CA",-79.4163,43.70011
420,"Ottawa, CA",-75.69811999999997,45.41117
418,"Hino, JP",139.40028,35.67306
415,"Chapel Hill, NC",-79.05584,35.9132
413,"Longmont, CO",-105.10193,40.16721
411,"Salt Lake City, UT",-111.89105,40.76078
409,"Santa Barbara, CA",-119.69819,34.42083
408,"Pleasanton, CA",-121.87468,37.66243
407,"Taipei Hsien, TW",121.53185,25.04776
405,"Anjo, JP",137.08053999999998,34.95828
404,"Atsugi, JP",139.45017,35.45460999999999
391,"Hiratsuka, JP",139.33735,35.32785
390,"Lexington, MA",-71.2245,42.44732
389,"Hiroshima, JP",132.45,34.4
383,"Princeton, NJ",-74.65905,40.34872
383,"Lexington, KY",-84.47771999999998,37.98869000000001
383,"Campbell, CA",-75.34929,46.55011
373,"Berkeley, CA",-122.27275,37.87159000000001
370,"Midland, MI",-102.07791,31.99735
369,"West Chester, OH",-84.40716,39.33172
368,"Cambridge, GB",0.11667,52.2
365,"Ichihara, JP",140.08333000000002,35.51667
363,"La Jolla, CA",-117.2742,32.84727
362,"Gunma, JP",139.08333000000002,36.4
362,"Okazaki, JP",137.16666999999998,34.95
361,"Neenah, WI",-88.46261,44.18582
360,"Hillsboro, OR",-122.98983,45.52289
357,"Himeji, JP",134.7,34.81667
355,"Kaohsiung, TW",120.31333,22.61626
354,"San Antonio, T",-98.4936,29.4241
347,"San Mateo, CA",-122.32553,37.56299
346,"Utsunomiya, JP",139.88333,36.56667
342,"Poughkeepsie, NY",-73.92097,41.70037
341,"Helsinki, FI",24.93545,60.16952
340,"Richardson, T",-75.3435,39.9247
339,"Tochigi, JP",139.88333,36.56667
339,"Pasadena, CA",-118.14452,34.14778
338,"Hamburg, DE",10.01534,53.57532
338,"Morgan Hill, CA",-121.65439,37.1305
337,"Niskayuna, NY",-73.84568,42.7798
336,"San Carlos, CA",-122.25052,37.51077
334,"Miami, FL",-80.13005,25.79065
331,"Odawara, JP",139.15972,35.25556
331,"Baltimore, MD",-76.61219,39.29038
331,"Foster City, CA",-122.27108,37.55855
331,"Brookline, MA",-71.12116,42.33176
330,"Tainan, TW",120.21333,22.99083
330,"Newton, MA",-71.20922,42.33704
327,"Wappingers Falls, NY",-73.91096999999998,41.59648
327,"Fairport, NY",-77.44194,43.09867
325,"Tokorozawa, JP",139.46903,35.79916
323,"Gilbert, AZ",-111.78903,33.35283
319,"Yokosuka, JP",139.66722,35.28361
318,"Oakland, CA",-122.2708,37.80437
317,"Pittsford, NY",-77.515,43.09062
317,"Moscow, RU",37.61556,55.75222
316,"Scottsdale, AZ",-111.89903,33.50921
315,"Tempe, AZ",-111.90931,33.414770000000004
312,"Takatsuki, JP",135.61678,34.84833
310,"Mobara, JP",140.29608000000002,35.42583
309,"Ebina, JP",135.38333,35.43333
309,"Alpharetta, GA",-84.29409,34.07538
306,"Essex Junction, VT",-73.11095999999998,44.49061
302,"Thousand Oaks, CA",-118.83759,34.170559999999995
301,"Yorktown Heights, NY",-73.77763,41.27093
300,"Philadelphia, PA",-75.16379,39.95233
299,"Mesa, AZ",-111.83189,33.41253
298,"Tu-Chen, TW",120.65778,24.27056
297,"Brooklyn, NY",-73.94958000000003,40.6501
295,"Rockville, MD",-77.15276,39.084
295,"Vancouver, CA",-123.11934,49.24966
293,"Machida, JP",139.45083,35.54028
292,"Columbus, OH",-82.99879,39.96118
290,"Apex, NC",-78.85029,35.73265
287,"Numazu, JP",138.86667,35.1
286,"Espoo, FI",24.6522,60.2052
