Count,City,lons,lats
6828,"Tokyo,JP",139.69171,35.6895
3859,"New York, NY",-74.00596999999998,40.71427
2273,"Yokohama,JP",139.65,35.43333
1621,"Osaka,JP",135.50218,34.693740000000005
1575,"Paris,FR",2.3488,48.85341
1416,"Pittsburgh, PA",-79.99589,40.44062
1386,"Houston, T",-95.06327,31.41296
1270,"Chicago, IL",-87.65005,41.85003
1226,"Washington, DC",-77.03636999999998,38.89511
1059,"Leverkusen,DE",6.9843199999999985,51.0303
1054,"Stamford, CT",-73.53873,41.05343
1023,"London,GB2",-0.12775830000000002,51.5073509
936,"Kawasaki,JP",139.71722,35.52056
863,"Los Angeles, CA",-118.24368,34.05223
744,"Munich,DE",11.57549,48.13743
732,"Wilmington, DE",-75.54659000000002,39.74595
718,"Rochester, NY",-77.61556,43.15478
711,"Cincinnati, OH",-84.45689,39.162
703,"Dallas, T",-96.6136,32.8479
674,"Moscow,SU",37.5,55.75
671,"Kalamazoo, MI",-85.58723,42.29171
668,"Milan,IT",9.18951,45.46427
652,"Bartlesville, OK",-95.98082,36.74731
652,"St. Louis, MO",-90.19789,38.62727
595,"Schenectady, NY",-73.93956999999997,42.81424000000001
583,"Stuttgart,DE",9.17702,48.78232
581,"Midland, MI",-102.07791,31.99735
569,"Minneapolis, MN",-93.26384,44.97997
550,"Minami-ashigara,JP",139.1096,35.31947
544,"Detroit, MI",-83.04575,42.33143
543,"Indianapolis, IN",-86.15804,39.76838
535,"Toyota,JP",137.15,35.08333
531,"Armonk, NY",-73.71401999999998,41.12648
517,"Palo Alto, CA",-122.14302,37.44188
508,"Budapest,HU",19.03991,47.49801
502,"Cleveland, OH",-81.69541,41.4995
492,"Philadelphia, PA",-75.16379,39.95233
471,"Akron, OH",-81.51901,41.08144
464,"Cologne,DE",6.95,50.93333
452,"Frankfurt am Main,DE",8.68417,50.11552
440,"Hachioji,JP",139.32388999999998,35.65583
431,"Hitachi,JP",140.65,36.6
426,"Toledo, OH",-83.55521,41.66394
416,"San Jose, CA",-121.89496,37.33939
415,"Nagoya,JP",136.90641000000002,35.181470000000004
392,"San Diego, CA",-117.15726,32.71533
382,"Cambridge, MA",-71.10561,42.3751
367,"Ardsley, NY",-73.84375,41.01065
347,"St. Paul, MN",-93.09327,44.94441
346,"Eindhoven,NL",5.47778,51.44083
341,"Berlin & Munich,DE",-72.6959365,-37.8098917
340,"Dayton, OH",-84.19161,39.75895
338,"Kyoto,JP",135.75385,35.02107
334,"Murray Hill, NJ",-74.40098,40.69538
329,"Milwaukee, WI",-87.90647,43.0389
321,"Phoenix, AZ",-112.07404,33.44838
321,"Aichi,JP",136.90641000000002,35.181470000000004
306,"White Plains, NY",-73.76290999999998,41.03399
298,"Kariya,JP",136.98333,34.98333
296,"Kobe,JP",135.183,34.6913
294,"Seattle, WA",-122.33207,47.60621
291,"Ludwigshafen,DE",8.44641,49.48121
287,"Krefeld,DE",6.58615,51.33921
287,"Peoria, IL",-89.58899,40.69365
284,"Florham Park, NJ",-74.38821,40.78788
280,"Berlin,DE",13.41053,52.52437
279,"San Francisco, CA",-122.41942,37.77493
278,"Hino,JP",139.40028,35.67306
270,"Ibaraki,JP",140.45,36.35
269,"Brooklyn, NY",-73.94958000000003,40.6501
269,"Princeton, NJ",-74.65905,40.34872
259,"Louisville, KY",-85.75941,38.25424
252,"Wuppertal,DE",7.16755,51.27027
248,"Richmond, VA",-77.46025999999998,37.55376
243,"Basel,CH",7.57327,47.55839
242,"Hamburg,DE",10.01534,53.57532
241,"Tulsa, OK",-95.99277,36.15398
237,"Des Plaines, IL",-87.8834,42.03336
233,"Sakai,JP",135.46667,34.58333
232,"Austin, T",-97.7431,30.2672
230,"Vienna,AT",16.37208,48.20849000000001
226,"Montreal,CA",-73.58781,45.50884
223,"Columbus, OH",-82.99879,39.96118
222,"Lexington, MA",-71.2245,42.44732
222,"Schaumburg, IL",-88.08341,42.03336
214,"Hartford, CT",-72.68509,41.76371
212,"Yokosuka,JP",139.66722,35.28361
211,"Essen,DE",7.0122800000000005,51.45657
208,"Amagasaki,JP",135.41666999999998,34.71667
206,"Hamamatsu,JP",137.73333,34.7
206,"Southfield, MI",-83.22187,42.47337
205,"Tokorozawa,JP",139.46903,35.79916
204,"Dearborn, MI",-83.17631,42.32226
201,"Miami, FL",-80.13005,25.79065
200,"Sunnyvale, CA",-122.03635,37.36883
200,"Shizuoka,JP",138.38333,34.98333
193,"Turin,IT",7.68682,45.07049
193,"Atlanta, GA",-84.38798,33.749
193,"Dusseldorf,DE",6.776160000000001,51.22172
190,"Troy, MI",-83.14993,42.60559
189,"Zurich,CH",8.55,47.36667
187,"Chiba,JP",140.11667,35.6
187,"Salt Lake City, UT",-111.89105,40.76078
187,"Kanagawa,JP",139.65,35.43333
186,"Rahway, NJ",-74.27765,40.60816
184,"Asaka,JP",139.60193999999998,35.80472
183,"Baton Rouge, LA",-91.15455,30.45075
182,"Denver, CO",-104.9847,39.73915
180,"Waltham, MA",-71.23561,42.37649
175,"Birmingham,GB2",-86.80248999999998,33.5206608
175,"Takatsuki,JP",135.61678,34.84833
175,"Fujisawa,JP",139.47666,35.34926
173,"Boston, MA",-71.05977,42.35843
172,"Toyonaka,JP",135.46931999999998,34.78244
171,"El Segundo, CA",-118.41647,33.91918
171,"Machida,JP",139.45083,35.54028
170,"Ponca City, OK",-97.08559,36.70698
165,"Katsuta,JP",140.53333,36.36667
164,"Boulder, CO",-105.27055,40.01499
164,"Darmstadt,DE",8.650269999999999,49.87167
163,"Nara,JP",135.80485,34.68505
162,"Corning, NY",-76.89107,42.1598
162,"Kodaira,JP",139.48173,35.72738
162,"Menlo Park, CA",-122.18219,37.45383
161,"Ann Arbor, MI",-83.74088,42.27756
159,"Brussels,BE",4.3487800000000005,50.85045
158,"Deerfield, IL",-87.84451,42.17114
157,"Greenwich, CT",-73.62846,41.02649
