Count,City,lons,lats
4973,"Tokyo,JA",139.77531000000002,35.67870999999999
4342,"New York, NY",-74.00596999999998,40.71427
1777,"Chicago, IL",-87.65005,41.85003
1754,"Pittsburgh, PA",-79.99589,40.44062
1592,"Washington, DC",-77.03636999999998,38.89511
1561,"Paris,FR",2.3488,48.85341
1469,"Yokohama,JA",139.5698362,35.562468
1361,"Houston, T",-95.06327,31.41296
1183,"Osaka,JA",135.4607139,34.880195500000006
1146,"Stamford, CT",-73.53873,41.05343
1118,"London,EN",-0.12574000000000002,51.50853
860,"Los Angeles, CA",-118.24368,34.05223
857,"Wilmington, DE",-75.54659000000002,39.74595
830,"Rochester, NY",-77.61556,43.15478
808,"Dallas, T",-96.6136,32.8479
806,"Munich,DT",11.47586,48.1554001
793,"Leverkusen,DT",6.997240700000001,51.03004179999999
766,"Moscow,SU",37.5,55.75
721,"Cincinnati, OH",-84.45689,39.162
668,"Midland, MI",-102.07791,31.99735
654,"Milan,IT",9.18951,45.46427
637,"Philadelphia, PA",-75.16379,39.95233
633,"Detroit, MI",-83.04575,42.33143
595,"Schenectady, NY",-73.93956999999997,42.81424000000001
592,"Cleveland, OH",-81.69541,41.4995
583,"St. Louis, MO",-90.19789,38.62727
582,"Bartlesville, OK",-95.98082,36.74731
559,"Indianapolis, IN",-86.15804,39.76838
557,"Frankfurt am Main,DT",-84.844031,38.204164399999996
551,"Armonk, NY",-73.71401999999998,41.12648
533,"Akron, OH",-81.51901,41.08144
531,"Kawasaki,JA",139.69599,35.55275
525,"Peoria, IL",-89.58899,40.69365
514,"Minneapolis, MN",-93.26384,44.97997
508,"Toledo, OH",-83.55521,41.66394
503,"Palo Alto, CA",-122.14302,37.44188
445,"Milwaukee, WI",-87.90647,43.0389
439,"Ludwigshafen,DT",8.419173299999999,49.4999984
427,"Dayton, OH",-84.19161,39.75895
426,"San Jose, CA",-121.89496,37.33939
424,"Minami-ashigara,JA",139.103621,35.3351187
415,"Murray Hill, NJ",-74.40098,40.69538
401,"Basel,CH",7.57327,47.55839
395,"Eindhoven,NL",5.47778,51.44083
387,"Cologne,DT",6.9818159,50.9260718
377,"San Diego, CA",-117.15726,32.71533
374,"Kalamazoo, MI",-85.58723,42.29171
371,"Berlin,DT",-72.74565190000001,41.621488
367,"Toyota,JA",137.15441380000001,35.084314
363,"St. Paul, MN",-93.09327,44.94441
359,"Des Plaines, IL",-87.8834,42.03336
