Count,City,lons,lats
20830,"Tokyo,JP",139.69171,35.6895
5623,"Osaka,JP",135.50218,34.693740000000005
4648,"Kanagawa,JP",139.65,35.43333
4413,"Yokohama,JP",139.65,35.43333
4129,"Kawasaki,JP",139.71722,35.52056
2366,"New York, NY",-74.00596999999998,40.71427
2363,"Houston, T",-95.06327,31.41296
2327,"Rochester, NY",-77.61556,43.15478
1835,"San Jose, CA",-121.89496,37.33939
1656,"Kyoto,JP",135.75385,35.02107
1552,"Wilmington, DE",-75.54659000000002,39.74595
1472,"Hyogo,JP",135.183,34.6913
1443,"Washington, DC",-77.03636999999998,38.89511
1428,"Cincinnati, OH",-84.45689,39.162
1376,"Austin, T",-97.7431,30.2672
1362,"Armonk, NY",-73.71401999999998,41.12648
1335,"Saitama,JP",139.65657,35.90807
1334,"Paris,FR",2.3488,48.85341
1274,"Dallas, T",-96.6136,32.8479
1268,"Los Angeles, CA",-118.24368,34.05223
1217,"Palo Alto, CA",-122.14302,37.44188
1168,"Nagoya,JP",136.90641000000002,35.181470000000004
1147,"Chicago, IL",-87.65005,41.85003
1126,"Shizuoka,JP",138.38333,34.98333
1124,"San Diego, CA",-117.15726,32.71533
1065,"Schaumburg, IL",-88.08341,42.03336
1036,"Pittsburgh, PA",-79.99589,40.44062
1007,"St. Paul, MN",-93.09327,44.94441
1001,"Ibaraki,JP",140.45,36.35
992,"Aichi,JP",136.90641000000002,35.181470000000004
968,"Chiba,JP",140.11667,35.6
951,"Minneapolis, MN",-93.26384,44.97997
940,"Stamford, CT",-73.53873,41.05343
896,"Midland, MI",-102.07791,31.99735
875,"Seoul,KR",126.9784,37.566
858,"Santa Clara, CA",-121.95524,37.35411
834,"Milan,IT",9.18951,45.46427
824,"Munich,DE",11.57549,48.13743
819,"Sunnyvale, CA",-122.03635,37.36883
804,"Hiroshima,JP",132.45,34.4
803,"Nara,JP",135.80485,34.68505
800,"Schenectady, NY",-73.93956999999997,42.81424000000001
795,"Kobe,JP",135.183,34.6913
759,"Hitachi,JP",140.65,36.6
673,"Murray Hill, NJ",-74.40098,40.69538
669,"Stuttgart,DE",9.17702,48.78232
667,"Leverkusen,DE",6.9843199999999985,51.0303
667,"Indianapolis, IN",-86.15804,39.76838
