Count,City,lons,lats
32151,"Tokyo,JP",139.69171,35.6895
7820,"Osaka,JP",135.50218,34.693740000000005
6783,"Kawasaki,JP",139.71722,35.52056
6241,"San Jose, CA",-121.89496,37.33939
5695,"Yokohama,JP",139.65,35.43333
5425,"Kanagawa,JP",139.65,35.43333
4041,"Palo Alto, CA",-122.14302,37.44188
3937,"New York, NY",-74.00596999999998,40.71427
3875,"Sunnyvale, CA",-122.03635,37.36883
3849,"Boise, ID",-116.20345,43.6135
3832,"Austin, T",-97.7431,30.2672
3465,"Armonk, NY",-73.71401999999998,41.12648
3410,"Houston, T",-95.06327,31.41296
3364,"Santa Clara, CA",-121.95524,37.35411
2988,"San Diego, CA",-117.15726,32.71533
2958,"Seoul,KR",126.9784,37.566
2555,"Taipei,TW",121.53185,25.04776
2527,"Paris,FR",2.3488,48.85341
2508,"Hsinchu,TW",120.96861,24.80361
2446,"Rochester, NY",-77.61556,43.15478
2154,"Dallas, T",-96.6136,32.8479
2010,"Kyoto,JP",135.75385,35.02107
1994,"Fremont, CA",-121.98857,37.54827
1946,"Munich,DE",11.57549,48.13743
1879,"Chicago, IL",-87.65005,41.85003
1876,"Cincinnati, OH",-84.45689,39.162
1869,"Stuttgart,DE",9.17702,48.78232
1828,"Mountain View, CA",-122.08385,37.38605
1782,"Wilmington, DE",-75.54659000000002,39.74595
1775,"San Francisco, CA",-122.41942,37.77493
1697,"Saitama,JP",139.65657,35.90807
1654,"Chiba,JP",140.11667,35.6
1639,"Nagoya,JP",136.90641000000002,35.181470000000004
1595,"Cupertino, CA",-122.03218,37.323
1527,"Suwon,KR",127.00889,37.29111
1518,"Kariya,JP",136.98333,34.98333
1510,"Seattle, WA",-122.33207,47.60621
1500,"Shizuoka,JP",138.38333,34.98333
1406,"Hyogo,JP",135.183,34.6913
1398,"Kanagawa-ken,JP",139.65,35.43333
1375,"Hsin-Chu,TW",120.96861,24.80361
1293,"Washington, DC",-77.03636999999998,38.89511
1196,"Murray Hill, NJ",-74.40098,40.69538
1189,"Portland, OR",-122.67621,45.52345
1173,"Cambridge, MA",-71.10561,42.3751
1164,"Stamford, CT",-73.53873,41.05343
1150,"Los Angeles, CA",-118.24368,34.05223
1130,"London,GB",-0.12574000000000002,51.50853
1128,"St. Paul, MN",-93.09327,44.94441
1094,"Minneapolis, MN",-93.26384,44.97997
1069,"Plano, T",-96.6988856,33.0198431
1065,"Schenectady, NY",-73.93956999999997,42.81424000000001
1059,"Redmond, WA",-122.12151,47.67399
1055,"Ibaraki,JP",140.45,36.35
1036,"Irvine, CA",-117.82311,33.66946
1035,"Milpitas, CA",-121.90662,37.42827
1034,"Taipei Hsien,TW",121.53185,25.04776
1019,"Singapore,SG",103.85007,1.28967
1003,"Indianapolis, IN",-86.15804,39.76838
978,"Nagano,JP",138.18333,36.65
946,"St. Louis, MO",-90.19789,38.62727
937,"Schaumburg, IL",-88.08341,42.03336
924,"Pittsburgh, PA",-79.99589,40.44062
919,"Raleigh, NC",-78.63861,35.7721
903,"Troy, MI",-83.14993,42.60559
901,"Wako,JP",139.62333,35.78944
881,"Kobe,JP",135.183,34.6913
878,"Orlando, FL",-81.37924,28.53834
856,"Milan,IT",9.18951,45.46427
854,"Tucson, AZ",-110.92648,32.221740000000004
852,"Hitachi,JP",140.65,36.6
850,"Los Altos, CA",-122.11413,37.38522
843,"Boulder, CO",-105.27055,40.01499
841,"Ludwigshafen,DE",8.44641,49.48121
841,"Ann Arbor, MI",-83.74088,42.27756
828,"Philadelphia, PA",-75.16379,39.95233
824,"Stockholm,SE",18.0649,59.33258000000001
820,"Eindhoven,NL",5.47778,51.44083
815,"Menlo Park, CA",-122.18219,37.45383
811,"Phoenix, AZ",-112.07404,33.44838
807,"Boston, MA",-71.05977,42.35843
801,"Montreal,CA",-73.58781,45.50884
801,"Berlin,DE",13.41053,52.52437
791,"Atlanta, GA",-84.38798,33.749
791,"Toyota,JP",137.15,35.08333
786,"Dearborn, MI",-83.17631,42.32226
780,"Aichi,JP",136.90641000000002,35.181470000000004
770,"Nara,JP",135.80485,34.68505
764,"Taichung,TW",120.6839,24.1469
762,"Saratoga, CA",-122.02301,37.26383
740,"Princeton, NJ",-74.65905,40.34872
733,"Akron, OH",-81.51901,41.08144
729,"Shizuoka-ken,JP",138.38333,34.98333
713,"Oakland, CA",-122.2708,37.80437
710,"Espoo,FI",24.6522,60.2052
699,"Leverkusen,DE",6.9843199999999985,51.0303
687,"Salt Lake City, UT",-111.89105,40.76078
684,"Midland, MI",-102.07791,31.99735
663,"Fujisawa,JP",139.47666,35.34926
659,"Munchen,DE",11.57549,48.13743
654,"Hachioji,JP",139.32388999999998,35.65583
653,"Aichi-ken,JP",136.90641000000002,35.181470000000004
649,"Rochester, MN",-92.4699,44.02163
648,"Albuquerque, NM",-106.65113999999998,35.08449
647,"Neenah, WI",-88.46261,44.18582
636,"Carlsbad, CA",-117.35059,33.15809
631,"Cleveland, OH",-81.69541,41.4995
624,"Hirakata,JP",135.64914,34.813520000000004
618,"Lexington, KY",-84.47771999999998,37.98869000000001
617,"Los Gatos, CA",-121.97468,37.22661
613,"Cary, NC",-78.78112,35.79154000000001
600,"Webster, NY",-77.42999,43.21229
596,"Saitama-ken,JP",139.65657,35.90807
594,"Redwood City, CA",-122.23635,37.48522
591,"Sagamihara,JP",139.35,35.55
580,"Colorado Springs, CO",-104.82136,38.83388
576,"Madison, WI",-89.40123,43.07305
564,"Durham, NC",-78.89862,35.99403
564,"Baltimore, MD",-76.61219,39.29038
560,"Tsukuba,JP",140.05,36.11667
553,"Toronto,CA",-79.4163,43.70011
544,"La Jolla, CA",-117.2742,32.84727
543,"Pasadena, CA",-118.14452,34.14778
542,"Naperville, IL",-88.14729,41.78586
540,"Beaverton, OR",-122.80371,45.48706
528,"Round Rock, T",-97.678896,30.508255100000003
524,"San Antonio, T",-98.4936,29.4241
524,"Morristown, NJ",-74.48154,40.79677
522,"Hamamatsu,JP",137.73333,34.7
518,"Lexington, MA",-71.2245,42.44732
515,"Frankfurt,DE",8.68417,50.11552
515,"Newark, DE",-74.17237,40.73566
511,"Cambridge,GB",0.11667,52.2
502,"Appleton, WI",-88.41538,44.26193
502,"Richardson, T",-75.3435,39.9247
499,"Bellevue, WA",-122.20068,47.61038
495,"Miami, FL",-80.13005,25.79065
493,"Fort Collins, CO",-105.08442,40.58526
489,"Chandler, AZ",-111.84125,33.30616
487,"Boca Raton, FL",-80.0831,26.35869000000001
485,"Hitachinaka,JP",140.55789,36.39596
480,"Hiroshima,JP",132.45,34.4
474,"Dayton, OH",-84.19161,39.75895
472,"Pleasanton, CA",-121.87468,37.66243
