Count,City,lons,lats
21358,"Tokyo,JP",139.69171,35.6895
5262,"Kawasaki,JP",139.71722,35.52056
5135,"Osaka,JP",135.50218,34.693740000000005
4948,"Yokohama,JP",139.65,35.43333
4164,"Kanagawa,JP",139.65,35.43333
2638,"San Jose, CA",-121.89496,37.33939
2432,"New York, NY",-74.00596999999998,40.71427
2239,"Rochester, NY",-77.61556,43.15478
2133,"Houston, T",-95.06327,31.41296
1939,"Armonk, NY",-73.71401999999998,41.12648
1899,"Austin, T",-97.7431,30.2672
1692,"Palo Alto, CA",-122.14302,37.44188
1664,"Cincinnati, OH",-84.45689,39.162
1642,"Wilmington, DE",-75.54659000000002,39.74595
1572,"Dallas, T",-96.6136,32.8479
1544,"Seoul,KR",126.9784,37.566
1471,"San Diego, CA",-117.15726,32.71533
1384,"Santa Clara, CA",-121.95524,37.35411
1375,"Chicago, IL",-87.65005,41.85003
1349,"Paris,FR",2.3488,48.85341
1335,"Kyoto,JP",135.75385,35.02107
1285,"Schaumburg, IL",-88.08341,42.03336
1229,"Sunnyvale, CA",-122.03635,37.36883
1179,"Hyogo,JP",135.183,34.6913
1175,"Indianapolis, IN",-86.15804,39.76838
1145,"Los Angeles, CA",-118.24368,34.05223
1124,"Nagoya,JP",136.90641000000002,35.181470000000004
1117,"Washington, DC",-77.03636999999998,38.89511
1079,"Shizuoka,JP",138.38333,34.98333
982,"Pittsburgh, PA",-79.99589,40.44062
972,"St. Paul, MN",-93.09327,44.94441
960,"Stamford, CT",-73.53873,41.05343
881,"Chiba,JP",140.11667,35.6
881,"Midland, MI",-102.07791,31.99735
868,"Saitama,JP",139.65657,35.90807
863,"Kariya,JP",136.98333,34.98333
845,"Murray Hill, NJ",-74.40098,40.69538
837,"Minneapolis, MN",-93.26384,44.97997
835,"Ibaraki,JP",140.45,36.35
831,"Seattle, WA",-122.33207,47.60621
823,"Taipei,TW",121.53185,25.04776
819,"Munich,DE",11.57549,48.13743
817,"Cupertino, CA",-122.03218,37.323
808,"Kanagawa-ken,JP",139.65,35.43333
765,"Milan,IT",9.18951,45.46427
750,"Mountain View, CA",-122.08385,37.38605
728,"Hamamatsu,JP",137.73333,34.7
725,"Hitachi,JP",140.65,36.6
714,"Schenectady, NY",-73.93956999999997,42.81424000000001
700,"Stuttgart,DE",9.17702,48.78232
693,"San Francisco, CA",-122.41942,37.77493
684,"Aichi,JP",136.90641000000002,35.181470000000004
683,"Fremont, CA",-121.98857,37.54827
665,"Kobe,JP",135.183,34.6913
651,"St. Louis, MO",-90.19789,38.62727
642,"Boulder, CO",-105.27055,40.01499
641,"Leverkusen,DE",6.9843199999999985,51.0303
639,"Cambridge, MA",-71.10561,42.3751
627,"Itami,JP",135.40126,34.78427
614,"Hsinchu,TW",120.96861,24.80361
594,"Portland, OR",-122.67621,45.52345
581,"Suwon,KR",127.00889,37.29111
574,"Boise, ID",-116.20345,43.6135
570,"Atsugi,JP",139.36931,35.44272
569,"Hachioji,JP",139.32388999999998,35.65583
562,"London,GB2",-0.12775830000000002,51.5073509
559,"Webster, NY",-77.42999,43.21229
557,"Dearborn, MI",-83.17631,42.32226
553,"Ludwigshafen,DE",8.44641,49.48121
551,"Nara,JP",135.80485,34.68505
544,"Sagamihara,JP",139.35,35.55
543,"Newark, DE",-74.17237,40.73566
531,"Wako,JP",139.62333,35.78944
