Count,City,lons,lats
17339,"Tokyo,JP",139.69171,35.6895
5442,"Osaka,JP",135.50218,34.693740000000005
4194,"Kanagawa,JP",139.65,35.43333
4020,"Yokohama,JP",139.65,35.43333
2937,"New York, NY",-74.00596999999998,40.71427
2620,"Kawasaki,JP",139.71722,35.52056
1913,"Houston, T",-95.06327,31.41296
1634,"Rochester, NY",-77.61556,43.15478
1410,"Paris,FR",2.3488,48.85341
1384,"Saitama,JP",139.65657,35.90807
1293,"Chicago, IL",-87.65005,41.85003
1264,"Pittsburgh, PA",-79.99589,40.44062
1229,"Shizuoka,JP",138.38333,34.98333
1202,"Nagoya,JP",136.90641000000002,35.181470000000004
1196,"Hyogo,JP",135.183,34.6913
1178,"Aichi,JP",136.90641000000002,35.181470000000004
1163,"Washington, DC",-77.03636999999998,38.89511
1145,"Wilmington, DE",-75.54659000000002,39.74595
1026,"Midland, MI",-102.07791,31.99735
969,"Kyoto,JP",135.75385,35.02107
948,"Dallas, T",-96.6136,32.8479
937,"Cincinnati, OH",-84.45689,39.162
934,"Los Angeles, CA",-118.24368,34.05223
928,"Leverkusen,DE",6.9843199999999985,51.0303
922,"San Jose, CA",-121.89496,37.33939
835,"Milan,IT",9.18951,45.46427
818,"Chiba,JP",140.11667,35.6
797,"San Diego, CA",-117.15726,32.71533
790,"Munich,DE",11.57549,48.13743
786,"Palo Alto, CA",-122.14302,37.44188
781,"Hachioji,JP",139.32388999999998,35.65583
781,"London,GB2",-0.12775830000000002,51.5073509
772,"St. Paul, MN",-93.09327,44.94441
758,"Nara,JP",135.80485,34.68505
749,"Hiroshima,JP",132.45,34.4
723,"Stamford, CT",-73.53873,41.05343
722,"Minneapolis, MN",-93.26384,44.97997
718,"Austin, T",-97.7431,30.2672
680,"Ludwigshafen,DE",8.44641,49.48121
662,"Armonk, NY",-73.71401999999998,41.12648
649,"Hitachi,JP",140.65,36.6
636,"Schenectady, NY",-73.93956999999997,42.81424000000001
626,"Ibaraki,JP",140.45,36.35
613,"Eindhoven,NL",5.47778,51.44083
608,"Kobe,JP",135.183,34.6913
597,"Seattle, WA",-122.33207,47.60621
550,"St. Louis, MO",-90.19789,38.62727
541,"Frankfurt am Main,DE",8.68417,50.11552
538,"Stuttgart,DE",9.17702,48.78232
526,"Detroit, MI",-83.04575,42.33143
516,"Hamamatsu,JP",137.73333,34.7
506,"Indianapolis, IN",-86.15804,39.76838
505,"Cleveland, OH",-81.69541,41.4995
497,"Schaumburg, IL",-88.08341,42.03336
488,"Dayton, OH",-84.19161,39.75895
485,"Sunnyvale, CA",-122.03635,37.36883
448,"Philadelphia, PA",-75.16379,39.95233
435,"Itami,JP",135.40126,34.78427
429,"Rockford, IL",-89.094,42.27113
426,"Toyota,JP",137.15,35.08333
422,"Murray Hill, NJ",-74.40098,40.69538
419,"Ardsley, NY",-73.84375,41.01065
418,"Himeji,JP",134.7,34.81667
413,"Akron, OH",-81.51901,41.08144
403,"Ann Arbor, MI",-83.74088,42.27756
395,"Cambridge, MA",-71.10561,42.3751
394,"San Francisco, CA",-122.41942,37.77493
392,"Taipei,TW",121.53185,25.04776
391,"Kariya,JP",136.98333,34.98333
386,"Sagamihara,JP",139.35,35.55
384,"Budapest,HU",19.03991,47.49801
379,"Berlin,DE",13.41053,52.52437
377,"Amagasaki,JP",135.41666999999998,34.71667
374,"Wuppertal,DE",7.16755,51.27027
372,"Berlin and Munich,DE",-72.6959365,-37.8098917
367,"Phoenix, AZ",-112.07404,33.44838
364,"Hino,JP",139.40028,35.67306
361,"Atsugi,JP",139.36931,35.44272
357,"Milwaukee, WI",-87.90647,43.0389
357,"Princeton, NJ",-74.65905,40.34872
355,"Naperville, IL",-88.14729,41.78586
348,"Baton Rouge, LA",-91.15455,30.45075
345,"Portland, OR",-122.67621,45.52345
344,"Katsuta,JP",140.53333,36.36667
343,"Richmond, VA",-77.46025999999998,37.55376
336,"Somerville, NJ",-74.60988,40.57427
333,"Harrisburg, PA",-76.88441999999998,40.2737
332,"Krefeld,DE",6.58615,51.33921
332,"Cologne,DE",6.95,50.93333
331,"Salt Lake City, UT",-111.89105,40.76078
322,"Santa Clara, CA",-121.95524,37.35411
320,"Atlanta, GA",-84.38798,33.749
314,"Machida,JP",139.45083,35.54028
309,"Fujisawa,JP",139.47666,35.34926
305,"Bartlesville, OK",-95.98082,36.74731
301,"Toledo, OH",-83.55521,41.66394
299,"Hiratsuka,JP",139.33735,35.32785
298,"Sakai,JP",135.46667,34.58333
297,"Menlo Park, CA",-122.18219,37.45383
295,"Duesseldorf,DE",6.776160000000001,51.22172
292,"Seoul,KR",126.9784,37.566
291,"Cupertino, CA",-122.03218,37.323
290,"Troy, MI",-83.14993,42.60559
289,"Beaverton, OR",-122.80371,45.48706
286,"Mountain View, CA",-122.08385,37.38605
282,"Lexington, MA",-71.2245,42.44732
281,"Boulder, CO",-105.27055,40.01499
280,"Montreal,CA",-73.58781,45.50884
280,"Boston, MA",-71.05977,42.35843
279,"Tucson, AZ",-110.92648,32.221740000000004
278,"Hirakata,JP",135.64914,34.813520000000004
274,"San Antonio, T",-98.4936,29.4241
272,"Tochigi,JP",139.88333,36.56667
271,"Tulsa, OK",-95.99277,36.15398
267,"Yokosuka,JP",139.66722,35.28361
262,"Wako,JP",139.62333,35.78944
261,"Hamburg,DE",10.01534,53.57532
258,"Newark, DE",-74.17237,40.73566
256,"Raleigh, NC",-78.63861,35.7721
248,"Fremont, CA",-121.98857,37.54827
246,"Courbevoie,FR",2.25666,48.89672
246,"Dearborn, MI",-83.17631,42.32226
241,"Irvine, CA",-117.82311,33.66946
240,"Louisville, KY",-85.75941,38.25424
240,"Moscow,SU",37.5,55.75
239,"Gunma,JP",139.08333000000002,36.4
239,"Ichihara,JP",140.08333000000002,35.51667
235,"White Plains, NY",-73.76290999999998,41.03399
235,"Allentown, PA",-75.49018000000002,40.60843
234,"Los Altos, CA",-122.11413,37.38522
234,"Columbus, OH",-82.99879,39.96118
232,"Webster, NY",-77.42999,43.21229
229,"Charlotte, NC",-80.84313,35.22709000000001
229,"Darmstadt,DE",8.650269999999999,49.87167
228,"Rome,IT",12.51133,41.89193
225,"Baltimore, MD",-76.61219,39.29038
224,"Kodaira,JP",139.48173,35.72738
219,"Danbury, CT",-73.45401,41.39482
218,"Tsukuba,JP",140.05,36.11667
218,"Vienna,AT",16.37208,48.20849000000001
217,"Miami, FL",-80.13005,25.79065
217,"Toronto,CA",-79.4163,43.70011
217,"Plano, T",-96.6988856,33.0198431
216,"Des Plaines, IL",-87.8834,42.03336
216,"Anjo,JP",137.08053999999998,34.95828
211,"Denver, CO",-104.9847,39.73915
210,"Kamakura,JP",139.55028,35.30889000000001
206,"Amsterdam,NL",4.88969,52.37403
206,"Essen,DE",7.0122800000000005,51.45657
