Count,City,lons,lats
19650,"Tokyo,JP",139.69171,35.6895
5650,"Osaka,JP",135.50218,34.693740000000005
4808,"Kanagawa,JP",139.65,35.43333
4773,"Yokohama,JP",139.65,35.43333
3214,"Kawasaki,JP",139.71722,35.52056
2594,"New York, NY",-74.00596999999998,40.71427
2115,"Houston, T",-95.06327,31.41296
1959,"Rochester, NY",-77.61556,43.15478
1530,"Shizuoka,JP",138.38333,34.98333
1525,"Wilmington, DE",-75.54659000000002,39.74595
1480,"Paris,FR",2.3488,48.85341
1386,"Saitama,JP",139.65657,35.90807
1355,"Washington, DC",-77.03636999999998,38.89511
1294,"Hyogo,JP",135.183,34.6913
1284,"Chicago, IL",-87.65005,41.85003
1262,"Cincinnati, OH",-84.45689,39.162
1191,"Aichi,JP",136.90641000000002,35.181470000000004
1188,"San Jose, CA",-121.89496,37.33939
1166,"Kyoto,JP",135.75385,35.02107
1160,"Dallas, T",-96.6136,32.8479
1151,"Nagoya,JP",136.90641000000002,35.181470000000004
1132,"Pittsburgh, PA",-79.99589,40.44062
1115,"Palo Alto, CA",-122.14302,37.44188
1071,"Midland, MI",-102.07791,31.99735
1060,"Hiroshima,JP",132.45,34.4
1057,"Los Angeles, CA",-118.24368,34.05223
1035,"San Diego, CA",-117.15726,32.71533
946,"Chiba,JP",140.11667,35.6
937,"Austin, T",-97.7431,30.2672
914,"St. Paul, MN",-93.09327,44.94441
895,"Indianapolis, IN",-86.15804,39.76838
893,"Stamford, CT",-73.53873,41.05343
878,"Armonk, NY",-73.71401999999998,41.12648
828,"Minneapolis, MN",-93.26384,44.97997
827,"Nara,JP",135.80485,34.68505
823,"Ibaraki,JP",140.45,36.35
811,"Leverkusen,DE",6.9843199999999985,51.0303
807,"Schaumburg, IL",-88.08341,42.03336
800,"Munich,DE",11.57549,48.13743
794,"Milan,IT",9.18951,45.46427
791,"St. Louis, MO",-90.19789,38.62727
786,"London,GB2",-0.12775830000000002,51.5073509
749,"Hachioji,JP",139.32388999999998,35.65583
747,"Schenectady, NY",-73.93956999999997,42.81424000000001
725,"Hitachi,JP",140.65,36.6
723,"Seattle, WA",-122.33207,47.60621
708,"Kobe,JP",135.183,34.6913
685,"Ludwigshafen,DE",8.44641,49.48121
614,"Frankfurt am Main,DE",8.68417,50.11552
601,"Stuttgart,DE",9.17702,48.78232
588,"Sunnyvale, CA",-122.03635,37.36883
535,"Toyota,JP",137.15,35.08333
529,"Detroit, MI",-83.04575,42.33143
526,"Seoul,KR",126.9784,37.566
522,"Budapest,HU",19.03991,47.49801
520,"Cleveland, OH",-81.69541,41.4995
512,"Taipei,TW",121.53185,25.04776
509,"Murray Hill, NJ",-74.40098,40.69538
501,"Santa Clara, CA",-121.95524,37.35411
494,"Hamamatsu,JP",137.73333,34.7
485,"Itami,JP",135.40126,34.78427
482,"Richmond, VA",-77.46025999999998,37.55376
477,"San Francisco, CA",-122.41942,37.77493
477,"Philadelphia, PA",-75.16379,39.95233
470,"Katsuta,JP",140.53333,36.36667
465,"Amagasaki,JP",135.41666999999998,34.71667
464,"Cambridge, MA",-71.10561,42.3751
448,"Kariya,JP",136.98333,34.98333
445,"Sagamihara,JP",139.35,35.55
439,"Eindhoven,NL",5.47778,51.44083
429,"Atsugi,JP",139.36931,35.44272
425,"Hino,JP",139.40028,35.67306
422,"Bartlesville, OK",-95.98082,36.74731
412,"Akron, OH",-81.51901,41.08144
408,"Boise, ID",-116.20345,43.6135
400,"Baton Rouge, LA",-91.15455,30.45075
399,"Portland, OR",-122.67621,45.52345
398,"Newark, DE",-74.17237,40.73566
398,"Salt Lake City, UT",-111.89105,40.76078
389,"Phoenix, AZ",-112.07404,33.44838
388,"Naperville, IL",-88.14729,41.78586
387,"Berlin,DE",13.41053,52.52437
385,"Mountain View, CA",-122.08385,37.38605
382,"Harrisburg, PA",-76.88441999999998,40.2737
380,"Hirakata,JP",135.64914,34.813520000000004
370,"Himeji,JP",134.7,34.81667
366,"Webster, NY",-77.42999,43.21229
365,"Boulder, CO",-105.27055,40.01499
363,"Dayton, OH",-84.19161,39.75895
355,"Princeton, NJ",-74.65905,40.34872
352,"Milwaukee, WI",-87.90647,43.0389
349,"Rockford, IL",-89.094,42.27113
349,"Menlo Park, CA",-122.18219,37.45383
348,"Beaverton, OR",-122.80371,45.48706
344,"Cologne,DE",6.95,50.93333
343,"Tucson, AZ",-110.92648,32.221740000000004
339,"Ann Arbor, MI",-83.74088,42.27756
338,"Krefeld,DE",6.58615,51.33921
329,"Cupertino, CA",-122.03218,37.323
326,"Fairfax, VA",-77.3411,38.96872000000001
325,"Ardsley, NY",-73.84375,41.01065
322,"Wuppertal,DE",7.16755,51.27027
321,"Machida,JP",139.45083,35.54028
319,"Fujisawa,JP",139.47666,35.34926
318,"Dearborn, MI",-83.17631,42.32226
316,"Boston, MA",-71.05977,42.35843
316,"Troy, MI",-83.14993,42.60559
314,"Atlanta, GA",-84.38798,33.749
312,"Irvine, CA",-117.82311,33.66946
311,"Raleigh, NC",-78.63861,35.7721
304,"Sakai,JP",135.46667,34.58333
302,"Nagaokakyo,JP",135.67881,34.9284
301,"Gunma,JP",139.08333000000002,36.4
298,"Madison, WI",-89.40123,43.07305
295,"Hiratsuka,JP",139.33735,35.32785
295,"Montreal,CA",-73.58781,45.50884
291,"Miami, FL",-80.13005,25.79065
287,"Danbury, CT",-73.45401,41.39482
285,"Tochigi,JP",139.88333,36.56667
283,"Columbus, OH",-82.99879,39.96118
283,"Tsukuba,JP",140.05,36.11667
282,"Nagano,JP",138.18333,36.65
282,"Hamburg,DE",10.01534,53.57532
279,"Lexington, MA",-71.2245,42.44732
279,"Yokkaichi,JP",136.61667,34.96667
278,"Courbevoie,FR",2.25666,48.89672
271,"Baltimore, MD",-76.61219,39.29038
269,"Tulsa, OK",-95.99277,36.15398
269,"Yokosuka,JP",139.66722,35.28361
269,"Denver, CO",-104.9847,39.73915
266,"White Plains, NY",-73.76290999999998,41.03399
266,"Plano, T",-96.6988856,33.0198431
264,"Fremont, CA",-121.98857,37.54827
263,"Fairport, NY",-77.44194,43.09867
262,"Somerville, NJ",-74.60988,40.57427
255,"Oakland, CA",-122.2708,37.80437
251,"Hartford, CT",-72.68509,41.76371
250,"Allentown, PA",-75.49018000000002,40.60843
249,"Rome,IT",12.51133,41.89193
249,"Albuquerque, NM",-106.65113999999998,35.08449
246,"Maynard, MA",-71.44951,42.43343
246,"Ichihara,JP",140.08333000000002,35.51667
244,"Kodaira,JP",139.48173,35.72738
242,"Takatsuki,JP",135.61678,34.84833
241,"San Antonio, T",-98.4936,29.4241
241,"Mannheim,DE",8.47955,49.49671
236,"Tokorozawa,JP",139.46903,35.79916
