Count,City,lons,lats
29680,"Tokyo,JP",139.69171,35.6895
6931,"Kawasaki,JP",139.71722,35.52056
6912,"Osaka,JP",135.50218,34.693740000000005
6125,"Yokohama,JP",139.65,35.43333
5596,"San Jose, CA",-121.89496,37.33939
5219,"Kanagawa,JP",139.65,35.43333
3799,"New York, NY",-74.00596999999998,40.71427
3672,"Palo Alto, CA",-122.14302,37.44188
3577,"Sunnyvale, CA",-122.03635,37.36883
3566,"Austin, T",-97.7431,30.2672
3381,"Boise, ID",-116.20345,43.6135
3153,"Houston, T",-95.06327,31.41296
2957,"Armonk, NY",-73.71401999999998,41.12648
2950,"Santa Clara, CA",-121.95524,37.35411
2719,"San Diego, CA",-117.15726,32.71533
2510,"Rochester, NY",-77.61556,43.15478
2457,"Seoul,KR",126.9784,37.566
2329,"Taipei,TW",121.53185,25.04776
2328,"Hsinchu,TW",120.96861,24.80361
2139,"Dallas, T",-96.6136,32.8479
2128,"Paris,FR",2.3488,48.85341
1919,"Cincinnati, OH",-84.45689,39.162
1861,"Wilmington, DE",-75.54659000000002,39.74595
1827,"Mountain View, CA",-122.08385,37.38605
1811,"Fremont, CA",-121.98857,37.54827
1769,"Kyoto,JP",135.75385,35.02107
1760,"Munich,DE",11.57549,48.13743
1692,"Chicago, IL",-87.65005,41.85003
1622,"San Francisco, CA",-122.41942,37.77493
1539,"Nagoya,JP",136.90641000000002,35.181470000000004
1484,"Kanagawa-ken,JP",139.65,35.43333
1472,"Cupertino, CA",-122.03218,37.323
1452,"Murray Hill, NJ",-74.40098,40.69538
1449,"Saitama,JP",139.65657,35.90807
1411,"Schaumburg, IL",-88.08341,42.03336
1406,"Seattle, WA",-122.33207,47.60621
1385,"Suwon,KR",127.00889,37.29111
1361,"Stuttgart,DE",9.17702,48.78232
1323,"Kariya,JP",136.98333,34.98333
1286,"Minneapolis, MN",-93.26384,44.97997
1262,"Shizuoka,JP",138.38333,34.98333
1253,"Chiba,JP",140.11667,35.6
1235,"Washington, DC",-77.03636999999998,38.89511
1200,"Hyogo,JP",135.183,34.6913
1181,"St. Paul, MN",-93.09327,44.94441
1174,"Indianapolis, IN",-86.15804,39.76838
1140,"Los Angeles, CA",-118.24368,34.05223
1131,"Plano, T",-96.6988856,33.0198431
1100,"Hsin-Chu,TW",120.96861,24.80361
1034,"London,GB",-0.12574000000000002,51.50853
1020,"Portland, OR",-122.67621,45.52345
