Count,City,lons,lats
18788,"Tokyo,JP",139.69171,35.6895
5333,"Osaka,JP",135.50218,34.693740000000005
4490,"Kanagawa,JP",139.65,35.43333
4298,"Yokohama,JP",139.65,35.43333
2944,"Kawasaki,JP",139.71722,35.52056
2754,"New York, NY",-74.00596999999998,40.71427
2064,"Rochester, NY",-77.61556,43.15478
2023,"Houston, T",-95.06327,31.41296
1502,"Wilmington, DE",-75.54659000000002,39.74595
1409,"Paris,FR",2.3488,48.85341
1392,"Washington, DC",-77.03636999999998,38.89511
1389,"Shizuoka,JP",138.38333,34.98333
1362,"Saitama,JP",139.65657,35.90807
1299,"Aichi,JP",136.90641000000002,35.181470000000004
1294,"Nagoya,JP",136.90641000000002,35.181470000000004
1264,"Hyogo,JP",135.183,34.6913
1185,"Chicago, IL",-87.65005,41.85003
1169,"Pittsburgh, PA",-79.99589,40.44062
1121,"Los Angeles, CA",-118.24368,34.05223
1102,"Kyoto,JP",135.75385,35.02107
1094,"Dallas, T",-96.6136,32.8479
1089,"San Jose, CA",-121.89496,37.33939
1056,"Cincinnati, OH",-84.45689,39.162
975,"Palo Alto, CA",-122.14302,37.44188
969,"Midland, MI",-102.07791,31.99735
959,"San Diego, CA",-117.15726,32.71533
898,"Hiroshima,JP",132.45,34.4
879,"Munich,DE",11.57549,48.13743
870,"Austin, T",-97.7431,30.2672
836,"Leverkusen,DE",6.9843199999999985,51.0303
830,"London,GB2",-0.12775830000000002,51.5073509
828,"Chiba,JP",140.11667,35.6
812,"St. Paul, MN",-93.09327,44.94441
796,"Stamford, CT",-73.53873,41.05343
776,"Nara,JP",135.80485,34.68505
768,"Minneapolis, MN",-93.26384,44.97997
764,"Ibaraki,JP",140.45,36.35
739,"Hitachi,JP",140.65,36.6
738,"Milan,IT",9.18951,45.46427
726,"Hachioji,JP",139.32388999999998,35.65583
719,"Armonk, NY",-73.71401999999998,41.12648
718,"St. Louis, MO",-90.19789,38.62727
712,"Schaumburg, IL",-88.08341,42.03336
711,"Schenectady, NY",-73.93956999999997,42.81424000000001
667,"Kobe,JP",135.183,34.6913
660,"Seattle, WA",-122.33207,47.60621
644,"Ludwigshafen,DE",8.44641,49.48121
597,"Indianapolis, IN",-86.15804,39.76838
594,"Detroit, MI",-83.04575,42.33143
576,"Toyota,JP",137.15,35.08333
562,"Eindhoven,NL",5.47778,51.44083
548,"Stuttgart,DE",9.17702,48.78232
535,"Murray Hill, NJ",-74.40098,40.69538
533,"Frankfurt am Main,DE",8.68417,50.11552
531,"Sunnyvale, CA",-122.03635,37.36883
518,"Kariya,JP",136.98333,34.98333
514,"Hamamatsu,JP",137.73333,34.7
505,"Dayton, OH",-84.19161,39.75895
503,"Rockford, IL",-89.094,42.27113
462,"Akron, OH",-81.51901,41.08144
460,"Itami,JP",135.40126,34.78427
455,"Cleveland, OH",-81.69541,41.4995
452,"Budapest,HU",19.03991,47.49801
449,"San Francisco, CA",-122.41942,37.77493
448,"Taipei,TW",121.53185,25.04776
445,"Seoul,KR",126.9784,37.566
431,"Richmond, VA",-77.46025999999998,37.55376
424,"Ardsley, NY",-73.84375,41.01065
419,"Hino,JP",139.40028,35.67306
416,"Katsuta,JP",140.53333,36.36667
409,"Atsugi,JP",139.36931,35.44272
404,"Philadelphia, PA",-75.16379,39.95233
401,"Santa Clara, CA",-121.95524,37.35411
391,"Krefeld,DE",6.58615,51.33921
390,"Sagamihara,JP",139.35,35.55
386,"Amagasaki,JP",135.41666999999998,34.71667
386,"Princeton, NJ",-74.65905,40.34872
383,"Portland, OR",-122.67621,45.52345
373,"Bartlesville, OK",-95.98082,36.74731
370,"Phoenix, AZ",-112.07404,33.44838
369,"Baton Rouge, LA",-91.15455,30.45075
368,"Harrisburg, PA",-76.88441999999998,40.2737
366,"Fairfax, VA",-77.3411,38.96872000000001
361,"Ann Arbor, MI",-83.74088,42.27756
360,"Cambridge, MA",-71.10561,42.3751
356,"Newark, DE",-74.17237,40.73566
345,"Mountain View, CA",-122.08385,37.38605
343,"Naperville, IL",-88.14729,41.78586
342,"Fujisawa,JP",139.47666,35.34926
340,"Wuppertal,DE",7.16755,51.27027
334,"Cologne,DE",6.95,50.93333
333,"Ichihara,JP",140.08333000000002,35.51667
332,"Courbevoie,FR",2.25666,48.89672
331,"Himeji,JP",134.7,34.81667
329,"Menlo Park, CA",-122.18219,37.45383
329,"Tucson, AZ",-110.92648,32.221740000000004
326,"Salt Lake City, UT",-111.89105,40.76078
326,"Montreal,CA",-73.58781,45.50884
323,"Milwaukee, WI",-87.90647,43.0389
323,"Raleigh, NC",-78.63861,35.7721
318,"Hiratsuka,JP",139.33735,35.32785
317,"Beaverton, OR",-122.80371,45.48706
311,"Madison, WI",-89.40123,43.07305
311,"Atlanta, GA",-84.38798,33.749
310,"Berlin,DE",13.41053,52.52437
309,"Hirakata,JP",135.64914,34.813520000000004
309,"Louisville, KY",-85.75941,38.25424
304,"Troy, MI",-83.14993,42.60559
301,"Irvine, CA",-117.82311,33.66946
299,"Webster, NY",-77.42999,43.21229
298,"Boston, MA",-71.05977,42.35843
297,"Boise, ID",-116.20345,43.6135
297,"Cupertino, CA",-122.03218,37.323
292,"Machida,JP",139.45083,35.54028
285,"Gunma,JP",139.08333000000002,36.4
285,"Allentown, PA",-75.49018000000002,40.60843
279,"Tochigi,JP",139.88333,36.56667
278,"Dearborn, MI",-83.17631,42.32226
277,"Nagano,JP",138.18333,36.65
272,"Nagaokakyo,JP",135.67881,34.9284
270,"Columbus, OH",-82.99879,39.96118
268,"Danbury, CT",-73.45401,41.39482
268,"Boulder, CO",-105.27055,40.01499
266,"Somerville, NJ",-74.60988,40.57427
264,"Yokosuka,JP",139.66722,35.28361
262,"Moscow,SU",37.5,55.75
258,"Lexington, MA",-71.2245,42.44732
257,"Tokorozawa,JP",139.46903,35.79916
251,"Tsukuba,JP",140.05,36.11667
250,"Plano, T",-96.6988856,33.0198431
244,"Sakai,JP",135.46667,34.58333
244,"Fremont, CA",-121.98857,37.54827
239,"Los Altos, CA",-122.11413,37.38522
235,"Miami, FL",-80.13005,25.79065
234,"Baltimore, MD",-76.61219,39.29038
233,"Hamburg,DE",10.01534,53.57532
232,"Tulsa, OK",-95.99277,36.15398
230,"Charlotte, NC",-80.84313,35.22709000000001
