Count,City,lons,lats
35364,"Tokyo, JP",139.69171,35.6895
9781,"Kanagawa, JP",139.65,35.43333
9007,"San Jose, CA",-121.89496,37.33939
8909,"Osaka, JP",135.50218,34.693740000000005
6740,"Kawasaki, JP",139.71722,35.52056
6148,"Seoul, KR",126.9784,37.566
5974,"Houston, T",-95.06327,31.41296
5666,"Santa Clara, CA",-121.95524,37.35411
5575,"Yokohama, JP",139.65,35.43333
4952,"Austin, T",-97.7431,30.2672
4468,"Sunnyvale, CA",-122.03635,37.36883
4351,"San Diego, CA",-117.15726,32.71533
4038,"Taipei, TW",121.53185,25.04776
3754,"Boise, ID",-116.20345,43.6135
3659,"Armonk, NY",-73.71401999999998,41.12648
3365,"Palo Alto, CA",-122.14302,37.44188
3005,"Munich, DE",11.57549,48.13743
2970,"Redmond, WA",-122.12151,47.67399
2960,"Hsinchu, TW",120.96861,24.80361
2921,"Kyoto, JP",135.75385,35.02107
2881,"Fremont, CA",-121.98857,37.54827
2785,"New York, NY",-74.00596999999998,40.71427
2764,"Saitama, JP",139.65657,35.90807
2598,"San Francisco, CA",-122.41942,37.77493
2298,"Mountain View, CA",-122.08385,37.38605
2291,"Seattle, WA",-122.33207,47.60621
2155,"Irvine, CA",-117.82311,33.66946
2154,"Wilmington, DE",-75.54659000000002,39.74595
2138,"Portland, OR",-122.67621,45.52345
1992,"Paris, FR",2.3488,48.85341
1986,"Rochester, NY",-77.61556,43.15478
1981,"Cupertino, CA",-122.03218,37.323
1966,"Chicago, IL",-87.65005,41.85003
1947,"Dallas, T",-96.6136,32.8479
1916,"Eindhoven, NL",5.47778,51.44083
1740,"Stuttgart, DE",9.17702,48.78232
1714,"Shizuoka, JP",138.38333,34.98333
1700,"Nagoya, JP",136.90641000000002,35.181470000000004
1696,"Singapore, SG",103.85007,1.28967
1694,"Suwon-si, KR",127.00889,37.29111
1660,"Kariya, JP",136.98333,34.98333
1591,"Milpitas, CA",-121.90662,37.42827
1579,"Chiba, JP",140.11667,35.6
1524,"Kanagawa-ken, JP",139.65,35.43333
1485,"Ibaraki, JP",140.45,36.35
1484,"Cincinnati, OH",-84.45689,39.162
1422,"Taipei Hsien, TW",121.53185,25.04776
1421,"Cambridge, MA",-71.10561,42.3751
1412,"Gyeonggi-do, KR",127.00889,37.29111
1393,"Los Angeles, CA",-118.24368,34.05223
1345,"Balmain, AU",151.1833,-33.85481
1271,"Suwon, KR",127.00889,37.29111
1225,"Los Altos, CA",-122.11413,37.38522
1224,"Espoo, FI",24.6522,60.2052
1196,"St. Paul, MN",-93.09327,44.94441
1191,"Plano, T",-96.6988856,33.0198431
1180,"Beaverton, OR",-122.80371,45.48706
1174,"Hyogo, JP",135.183,34.6913
1171,"Hsin-Chu, TW",120.96861,24.80361
1133,"London, GB",-0.12574000000000002,51.50853
1132,"Raleigh, NC",-78.63861,35.7721
1123,"Nagano, JP",138.18333,36.65
1117,"Bellevue, WA",-122.20068,47.61038
1109,"Kobe, JP",135.183,34.6913
1106,"Wako, JP",139.62333,35.78944
1103,"Taichung, TW",120.6839,24.1469
1092,"Washington, DC",-77.03636999999998,38.89511
1081,"Menlo Park, CA",-122.18219,37.45383
1061,"Aichi, JP",136.90641000000002,35.181470000000004
1053,"Aichi-ken, JP",136.90641000000002,35.181470000000004
1028,"Phoenix, AZ",-112.07404,33.44838
1024,"Tucson, AZ",-110.92648,32.221740000000004
1010,"Minneapolis, MN",-93.26384,44.97997
1008,"Stamford, CT",-73.53873,41.05343
996,"Toyota, JP",137.15,35.08333
995,"Troy, MI",-83.14993,42.60559
987,"Atlanta, GA",-84.38798,33.749
979,"Berlin, DE",13.41053,52.52437
970,"Pittsburgh, PA",-79.99589,40.44062
947,"Hachioji, JP",139.32388999999998,35.65583
938,"Ann Arbor, MI",-83.74088,42.27756
935,"Boston, MA",-71.05977,42.35843
933,"Saratoga, CA",-122.02301,37.26383
931,"Nara, JP",135.80485,34.68505
907,"Schenectady, NY",-73.93956999999997,42.81424000000001
892,"St. Louis, MO",-90.19789,38.62727
876,"Indianapolis, IN",-86.15804,39.76838
858,"Hitachinaka, JP",140.55789,36.39596
852,"Fort Collins, CO",-105.08442,40.58526
844,"Oakland, CA",-122.2708,37.80437
836,"Los Gatos, CA",-121.97468,37.22661
835,"Carlsbad, CA",-117.35059,33.15809
823,"M&#xfc;nchen, DE",-96.3418048,30.620831699999997
819,"Rochester, MN",-92.4699,44.02163
819,"Madison, WI",-89.40123,43.07305
801,"Ottawa, CA",-75.69811999999997,45.41117
793,"Redwood City, CA",-122.23635,37.48522
788,"Chandler, AZ",-111.84125,33.30616
786,"Princeton, NJ",-74.65905,40.34872
770,"Toronto, CA",-79.4163,43.70011
757,"Daejeon, KR",127.41972,36.32139
755,"Hitachi, JP",140.65,36.6
749,"Durham, NC",-78.89862,35.99403
749,"Schaumburg, IL",-88.08341,42.03336
745,"Hamamatsu, JP",137.73333,34.7
744,"Corvallis, OR",-123.26203999999998,44.56457
726,"Boulder, CO",-105.27055,40.01499
718,"Milan, IT",9.18951,45.46427
714,"Taoyuan, TW",121.29696,24.99368
705,"Tochigi, JP",139.88333,36.56667
697,"Hirakata, JP",135.64914,34.813520000000004
696,"Pasadena, CA",-118.14452,34.14778
677,"Morristown, NJ",-74.48154,40.79677
665,"Odawara, JP",139.15972,35.25556
665,"Cary, NC",-78.78112,35.79154000000001
663,"Detroit, MI",-83.04575,42.33143
661,"Kaohsiung, TW",120.31333,22.61626
656,"Fujisawa, JP",139.47666,35.34926
656,"Dearborn, MI",-83.17631,42.32226
656,"Pleasanton, CA",-121.87468,37.66243
651,"Hillsboro, OR",-122.98983,45.52289
647,"Stockholm, SE",18.0649,59.33258000000001
644,"Newark, DE",-74.17237,40.73566
628,"Cambridge, GB",0.11667,52.2
627,"Longmont, CO",-105.10193,40.16721
623,"Round Rock, T",-97.678896,30.508255100000003
623,"Reno, NV",-119.8138,39.52963
617,"Albuquerque, NM",-106.65113999999998,35.08449
617,"Murray Hill, NJ",-74.40098,40.69538
607,"Niskayuna, NY",-73.84568,42.7798
607,"Beijing, CN",116.39723,39.9075
603,"Philadelphia, PA",-75.16379,39.95233
602,"Kirkland, WA",-122.20874,47.68149
592,"Naperville, IL",-88.14729,41.78586
588,"Helsinki, FI",24.93545,60.16952
587,"Anjo, JP",137.08053999999998,34.95828
572,"Sagamihara, JP",139.35,35.55
564,"Shenzhen, CN",114.0683,22.54554
557,"Lexington, KY",-84.47771999999998,37.98869000000001
556,"Shizuoka-ken, JP",138.38333,34.98333
549,"Nagano-ken, JP",138.18333,36.65
548,"Atsugi, JP",139.45017,35.45460999999999
547,"Fukuoka, JP",130.41666999999998,33.6
545,"Allentown, PA",-75.49018000000002,40.60843
