Count,City,lons,lats
32591,"Tokyo, JP",139.69171,35.6895
8244,"San Jose, CA",-121.89496,37.33939
8172,"Kanagawa, JP",139.65,35.43333
7982,"Osaka, JP",135.50218,34.693740000000005
7051,"Seoul, KR",126.9784,37.566
5928,"Kawasaki, JP",139.71722,35.52056
5273,"Santa Clara, CA",-121.95524,37.35411
4990,"Houston, T",-95.06327,31.41296
4959,"Yokohama, JP",139.65,35.43333
4755,"Austin, T",-97.7431,30.2672
4301,"San Diego, CA",-117.15726,32.71533
3779,"Sunnyvale, CA",-122.03635,37.36883
3429,"Redmond, WA",-122.12151,47.67399
3427,"Taipei, TW",121.53185,25.04776
3326,"Boise, ID",-116.20345,43.6135
3156,"Armonk, NY",-73.71401999999998,41.12648
2901,"Seattle, WA",-122.33207,47.60621
2788,"San Francisco, CA",-122.41942,37.77493
2771,"Hsinchu, TW",120.96861,24.80361
2740,"New York, NY",-74.00596999999998,40.71427
2699,"Palo Alto, CA",-122.14302,37.44188
2541,"Munich, DE",11.57549,48.13743
2404,"Fremont, CA",-121.98857,37.54827
2379,"Kyoto, JP",135.75385,35.02107
2253,"Saitama, JP",139.65657,35.90807
2161,"Suwon-si, KR",127.00889,37.29111
2059,"Mountain View, CA",-122.08385,37.38605
1982,"Paris, FR",2.3488,48.85341
1963,"Chicago, IL",-87.65005,41.85003
1912,"Portland, OR",-122.67621,45.52345
1906,"Cupertino, CA",-122.03218,37.323
1894,"Singapore, SG",103.85007,1.28967
1832,"Wilmington, DE",-75.54659000000002,39.74595
1777,"Gyeonggi-do, KR",127.00889,37.29111
1774,"Irvine, CA",-117.82311,33.66946
1766,"Nagoya, JP",136.90641000000002,35.181470000000004
1739,"Dallas, T",-96.6136,32.8479
1730,"Eindhoven, NL",5.47778,51.44083
1642,"Rochester, NY",-77.61556,43.15478
1553,"Stuttgart, DE",9.17702,48.78232
1453,"Shizuoka, JP",138.38333,34.98333
1436,"Milpitas, CA",-121.90662,37.42827
1420,"Kariya, JP",136.98333,34.98333
1417,"Cincinnati, OH",-84.45689,39.162
1307,"Chiba, JP",140.11667,35.6
1299,"Ibaraki, JP",140.45,36.35
1286,"Los Angeles, CA",-118.24368,34.05223
1258,"Cambridge, MA",-71.10561,42.3751
1253,"Hsin-Chu, TW",120.96861,24.80361
1219,"Balmain, AU",151.1833,-33.85481
1205,"St. Paul, MN",-93.09327,44.94441
1202,"Bellevue, WA",-122.20068,47.61038
1174,"Espoo, FI",24.6522,60.2052
1162,"Nagano, JP",138.18333,36.65
1130,"Taipei Hsien, TW",121.53185,25.04776
1124,"Plano, T",-96.6988856,33.0198431
1111,"London, GB",-0.12574000000000002,51.50853
1091,"Suwon, KR",127.00889,37.29111
1080,"Beaverton, OR",-122.80371,45.48706
1074,"Kanagawa-ken, JP",139.65,35.43333
1057,"Los Altos, CA",-122.11413,37.38522
1041,"Atlanta, GA",-84.38798,33.749
1019,"Daejeon, KR",127.41972,36.32139
1019,"Minneapolis, MN",-93.26384,44.97997
1015,"Phoenix, AZ",-112.07404,33.44838
1014,"Washington, DC",-77.03636999999998,38.89511
1008,"Menlo Park, CA",-122.18219,37.45383
998,"St. Louis, MO",-90.19789,38.62727
992,"Raleigh, NC",-78.63861,35.7721
957,"Hyogo, JP",135.183,34.6913
954,"Kobe, JP",135.183,34.6913
954,"Tucson, AZ",-110.92648,32.221740000000004
927,"Aichi, JP",136.90641000000002,35.181470000000004
904,"Toyota, JP",137.15,35.08333
895,"Troy, MI",-83.14993,42.60559
886,"Stamford, CT",-73.53873,41.05343
876,"Nara, JP",135.80485,34.68505
871,"Hachioji, JP",139.32388999999998,35.65583
857,"Taichung, TW",120.6839,24.1469
854,"Boston, MA",-71.05977,42.35843
850,"Wako, JP",139.62333,35.78944
837,"Schenectady, NY",-73.93956999999997,42.81424000000001
833,"Saratoga, CA",-122.02301,37.26383
808,"Ann Arbor, MI",-83.74088,42.27756
800,"Berlin, DE",13.41053,52.52437
800,"Pittsburgh, PA",-79.99589,40.44062
766,"Carlsbad, CA",-117.35059,33.15809
762,"Oakland, CA",-122.2708,37.80437
753,"Redwood City, CA",-122.23635,37.48522
744,"Suwon-Si, KR",127.00889,37.29111
742,"Rochester, MN",-92.4699,44.02163
741,"Indianapolis, IN",-86.15804,39.76838
734,"Princeton, NJ",-74.65905,40.34872
729,"Milan, IT",9.18951,45.46427
722,"M&#xfc;nchen, DE",-96.3418048,30.620831699999997
716,"Los Gatos, CA",-121.97468,37.22661
713,"Chandler, AZ",-111.84125,33.30616
703,"Aichi-ken, JP",136.90641000000002,35.181470000000004
698,"Boulder, CO",-105.27055,40.01499
695,"Reno, NV",-119.8138,39.52963
686,"Hitachinaka, JP",140.55789,36.39596
682,"Kirkland, WA",-122.20874,47.68149
677,"Ottawa, CA",-75.69811999999997,45.41117
677,"Shenzhen, CN",114.0683,22.54554
671,"Corvallis, OR",-123.26203999999998,44.56457
671,"Beijing, CN",116.39723,39.9075
670,"Pasadena, CA",-118.14452,34.14778
660,"Fort Collins, CO",-105.08442,40.58526
655,"Detroit, MI",-83.04575,42.33143
650,"Dearborn, MI",-83.17631,42.32226
647,"Morristown, NJ",-74.48154,40.79677
647,"Hitachi, JP",140.65,36.6
643,"Lexington, KY",-84.47771999999998,37.98869000000001
641,"Madison, WI",-89.40123,43.07305
633,"Toronto, CA",-79.4163,43.70011
632,"Durham, NC",-78.89862,35.99403
625,"Pleasanton, CA",-121.87468,37.66243
623,"Round Rock, T",-97.678896,30.508255100000003
605,"Newark, DE",-74.17237,40.73566
603,"Cary, NC",-78.78112,35.79154000000001
600,"Yongin-si, KR",127.17795,37.23825
594,"Shizuoka-ken, JP",138.38333,34.98333
584,"Schaumburg, IL",-88.08341,42.03336
580,"Cambridge, GB",0.11667,52.2
577,"Helsinki, FI",24.93545,60.16952
576,"Amsterdam, NL",4.88969,52.37403
575,"Salt Lake City, UT",-111.89105,40.76078
565,"Stockholm, SE",18.0649,59.33258000000001
563,"Hamamatsu, JP",137.73333,34.7
560,"Tsukuba, JP",140.05,36.11667
559,"Philadelphia, PA",-75.16379,39.95233
559,"Hamburg, DE",10.01534,53.57532
557,"Hillsboro, OR",-122.98983,45.52289
555,"Tu-Cheng, TW",53.666,28.5744
550,"Longmont, CO",-105.10193,40.16721
549,"Hirakata, JP",135.64914,34.813520000000004
547,"Taoyuan, TW",121.29696,24.99368
545,"Sagamihara, JP",139.35,35.55
