Count,City,lons,lats
6946,"Tokyo,JP",139.69171,35.6895
3332,"New York, NY",-74.00596999999998,40.71427
2295,"Yokohama,JP",139.65,35.43333
1542,"Osaka,JP",135.50218,34.693740000000005
1493,"Paris,FR",2.3488,48.85341
1199,"Chicago, IL",-87.65005,41.85003
1126,"Pittsburgh, PA",-79.99589,40.44062
1110,"Washington, DC",-77.03636999999998,38.89511
1097,"Houston, T",-95.06327,31.41296
1000,"Kawasaki,JP",139.71722,35.52056
896,"Stamford, CT",-73.53873,41.05343
876,"London,GB2",-0.12775830000000002,51.5073509
828,"Leverkusen,DE",6.9843199999999985,51.0303
733,"Munich,DE",11.57549,48.13743
648,"Dallas, T",-96.6136,32.8479
629,"Rochester, NY",-77.61556,43.15478
584,"Los Angeles, CA",-118.24368,34.05223
575,"Wilmington, DE",-75.54659000000002,39.74595
564,"Cincinnati, OH",-84.45689,39.162
561,"Milan,IT",9.18951,45.46427
540,"Budapest,HU",19.03991,47.49801
540,"Midland, MI",-102.07791,31.99735
526,"Stuttgart,DE",9.17702,48.78232
519,"Minneapolis, MN",-93.26384,44.97997
514,"St. Louis, MO",-90.19789,38.62727
510,"Indianapolis, IN",-86.15804,39.76838
504,"Schenectady, NY",-73.93956999999997,42.81424000000001
503,"Bartlesville, OK",-95.98082,36.74731
497,"Hachioji,JP",139.32388999999998,35.65583
495,"Detroit, MI",-83.04575,42.33143
485,"Cleveland, OH",-81.69541,41.4995
462,"Armonk, NY",-73.71401999999998,41.12648
433,"Hitachi,JP",140.65,36.6
428,"Toyota,JP",137.15,35.08333
406,"Kanagawa,JP",139.65,35.43333
402,"Frankfurt am Main,DE",8.68417,50.11552
401,"Philadelphia, PA",-75.16379,39.95233
392,"Nagoya,JP",136.90641000000002,35.181470000000004
386,"Palo Alto, CA",-122.14302,37.44188
385,"Toledo, OH",-83.55521,41.66394
384,"San Jose, CA",-121.89496,37.33939
381,"Cologne,DE",6.95,50.93333
378,"Eindhoven,NL",5.47778,51.44083
358,"Kyoto,JP",135.75385,35.02107
358,"Akron, OH",-81.51901,41.08144
353,"San Diego, CA",-117.15726,32.71533
344,"Aichi,JP",136.90641000000002,35.181470000000004
335,"Kariya,JP",136.98333,34.98333
332,"Dayton, OH",-84.19161,39.75895
322,"Moscow,SU",37.5,55.75
317,"Murray Hill, NJ",-74.40098,40.69538
315,"St. Paul, MN",-93.09327,44.94441
314,"White Plains, NY",-73.76290999999998,41.03399
313,"Seattle, WA",-122.33207,47.60621
307,"Cambridge, MA",-71.10561,42.3751
304,"Minami-ashigara,JP",139.1096,35.31947
297,"Kobe,JP",135.183,34.6913
295,"San Francisco, CA",-122.41942,37.77493
292,"Ardsley, NY",-73.84375,41.01065
282,"Phoenix, AZ",-112.07404,33.44838
273,"Ludwigshafen,DE",8.44641,49.48121
273,"Milwaukee, WI",-87.90647,43.0389
273,"Berlin & Munich,DE",-72.6959365,-37.8098917
268,"Princeton, NJ",-74.65905,40.34872
265,"Kalamazoo, MI",-85.58723,42.29171
264,"Ibaraki,JP",140.45,36.35
261,"Richmond, VA",-77.46025999999998,37.55376
249,"Louisville, KY",-85.75941,38.25424
244,"Yokosuka,JP",139.66722,35.28361
239,"Peoria, IL",-89.58899,40.69365
238,"Wuppertal,DE",7.16755,51.27027
236,"Des Plaines, IL",-87.8834,42.03336
235,"Columbus, OH",-82.99879,39.96118
234,"Berlin,DE",13.41053,52.52437
231,"Austin, T",-97.7431,30.2672
226,"Florham Park, NJ",-74.38821,40.78788
224,"Schaumburg, IL",-88.08341,42.03336
223,"Danbury, CT",-73.45401,41.39482
220,"Hamamatsu,JP",137.73333,34.7
216,"Sunnyvale, CA",-122.03635,37.36883
216,"Southfield, MI",-83.22187,42.47337
213,"Krefeld,DE",6.58615,51.33921
206,"Basel,CH",7.57327,47.55839
205,"Atlanta, GA",-84.38798,33.749
204,"Hamburg,DE",10.01534,53.57532
202,"Nara,JP",135.80485,34.68505
202,"Amagasaki,JP",135.41666999999998,34.71667
202,"Turin,IT",7.68682,45.07049
201,"Chiba,JP",140.11667,35.6
195,"Katsuta,JP",140.53333,36.36667
193,"Hino,JP",139.40028,35.67306
189,"Ann Arbor, MI",-83.74088,42.27756
189,"Tulsa, OK",-95.99277,36.15398
188,"Fujisawa,JP",139.47666,35.34926
184,"Machida,JP",139.45083,35.54028
183,"Hirakata,JP",135.64914,34.813520000000004
182,"Salt Lake City, UT",-111.89105,40.76078
182,"Troy, MI",-83.14993,42.60559
180,"Okazaki,JP",137.16666999999998,34.95
178,"Shizuoka,JP",138.38333,34.98333
175,"Hartford, CT",-72.68509,41.76371
175,"Santa Clara, CA",-121.95524,37.35411
175,"Tokorozawa,JP",139.46903,35.79916
173,"Kamakura,JP",139.55028,35.30889000000001
173,"Brooklyn, NY",-73.94958000000003,40.6501
172,"Sakai,JP",135.46667,34.58333
170,"Lexington, MA",-71.2245,42.44732
170,"Corning, NY",-76.89107,42.1598
168,"Takatsuki,JP",135.61678,34.84833
168,"Portland, OR",-122.67621,45.52345
168,"Montreal,CA",-73.58781,45.50884
168,"El Segundo, CA",-118.41647,33.91918
165,"Birmingham,GB2",-86.80248999999998,33.5206608
163,"Elkhart, IN",-85.97667,41.68199
162,"Baltimore, MD",-76.61219,39.29038
161,"Irvine, CA",-117.82311,33.66946
160,"Toyonaka,JP",135.46931999999998,34.78244
157,"Denver, CO",-104.9847,39.73915
156,"Rahway, NJ",-74.27765,40.60816
154,"Skokie, IL",-87.73339,42.03336
153,"Toronto,CA",-79.4163,43.70011
151,"Kadoma,JP",135.57442,34.7381
150,"Nutley, NJ",-74.15987,40.82232
148,"Hiroshima,JP",132.45,34.4
147,"Asaka,JP",139.60193999999998,35.80472
146,"Vienna,AT",16.37208,48.20849000000001
143,"Glenview, IL",-87.78784,42.06975
143,"Boulder, CO",-105.27055,40.01499
143,"Berkeley, CA",-122.27275,37.87159000000001
143,"Boston, MA",-71.05977,42.35843
142,"Los Altos, CA",-122.11413,37.38522
142,"Harrisburg, PA",-76.88441999999998,40.2737
141,"Sagamihara,JP",139.35,35.55
140,"Kurashiki,JP",133.76667,34.58333
139,"Essen,DE",7.0122800000000005,51.45657
137,"Fort Wayne, IN",-85.12886,41.1306
136,"Bridgewater, NJ",-74.64815,40.60079
136,"Erlangen,DE",11.00783,49.59099000000001
135,"Syracuse, NY",-76.14742,43.04812
134,"Ottawa,CA",-75.69811999999997,45.41117
134,"Miami, FL",-80.13005,25.79065
132,"Racine, WI",-87.78285,42.72613
131,"Frankfurt,DE",8.68417,50.11552
131,"Dusseldorf,DE",6.776160000000001,51.22172
131,"Waltham, MA",-71.23561,42.37649
130,"Wiesbaden,DE",8.249319999999999,50.08258
130,"Norwalk, CT",-73.4079,41.1176
128,"Mountain View, CA",-122.08385,37.38605
127,"Baton Rouge, LA",-91.15455,30.45075
127,"Westport, CT",-73.3579,41.14149000000001
126,"Greenwich, CT",-73.62846,41.02649
124,"Dearborn, MI",-83.17631,42.32226
123,"Duncan, OK",-97.95781,34.5023
122,"Hyogo,JP",135.183,34.6913
121,"Madison, WI",-89.40123,43.07305
121,"Lancaster, PA",-76.30551,40.03788
120,"Fullerton, CA",-117.92534,33.870290000000004
119,"Newark, DE",-74.17237,40.73566
118,"Zurich,CH",8.55,47.36667
118,"Hanover,DE",-78.13333,18.41667
118,"Allentown, PA",-75.49018000000002,40.60843
117,"Naperville, IL",-88.14729,41.78586
117,"Bethesda, MD",-77.10025999999998,38.98067
117,"Lake Jackson, T",-82.99438,35.22747000000001
117,"Charlotte, NC",-80.84313,35.22709000000001
117,"Deerfield, IL",-87.84451,42.17114
117,"Silver Spring, MD",-77.02609,38.99067
116,"Menlo Park, CA",-122.18219,37.45383
116,"Kingsport, TN",-82.56182,36.54843
115,"Pasadena, CA",-118.14452,34.14778
113,"Kiev,SU",30.799532899999996,50.511249
112,"Tempe, AZ",-111.90931,33.414770000000004
112,"Brussels,BE",4.3487800000000005,50.85045
111,"Erie, PA",-80.08506,42.12922
111,"Culver City, CA",-118.39647,34.02112
110,"Scottsdale, AZ",-111.89903,33.50921
110,"Marl,DE",7.0903800000000015,51.65671
109,"Stockholm,SE",18.0649,59.33258000000001
109,"Arlington Heights, IL",-87.98063,42.08836
108,"Rockford, IL",-89.094,42.27113
108,"Nishinomiya,JP",135.33199,34.71562
108,"Lexington, KY",-84.47771999999998,37.98869000000001
107,"Long Beach, CA",-118.18923,33.76696
107,"Funabashi,JP",139.98648,35.70129
106,"Winterthur,CH",8.72413,47.50564
106,"Westfield, NJ",-74.34737,40.65899
105,"Anaheim, CA",-117.9145,33.83529
104,"Geneva,CH",6.14569,46.20222
104,"Morris Township, Morris County, NJ",-74.58148,40.84829000000001
104,"Nuremberg,DE",11.07752,49.45421
103,"Fort Worth, T",-97.3307658,32.7554883
103,"Kodaira,JP",139.48173,35.72738
