Count,City,lons,lats
20518,"Tokyo,JP",139.69171,35.6895
5710,"Osaka,JP",135.50218,34.693740000000005
4939,"Kanagawa,JP",139.65,35.43333
4836,"Yokohama,JP",139.65,35.43333
3505,"Kawasaki,JP",139.71722,35.52056
2544,"New York, NY",-74.00596999999998,40.71427
2452,"Rochester, NY",-77.61556,43.15478
2088,"Houston, T",-95.06327,31.41296
1596,"Wilmington, DE",-75.54659000000002,39.74595
1412,"San Jose, CA",-121.89496,37.33939
1378,"Cincinnati, OH",-84.45689,39.162
1356,"Saitama,JP",139.65657,35.90807
1355,"Washington, DC",-77.03636999999998,38.89511
1339,"Paris,FR",2.3488,48.85341
1330,"Hyogo,JP",135.183,34.6913
1275,"Kyoto,JP",135.75385,35.02107
1264,"Chicago, IL",-87.65005,41.85003
1216,"Palo Alto, CA",-122.14302,37.44188
1210,"Austin, T",-97.7431,30.2672
1202,"Shizuoka,JP",138.38333,34.98333
1167,"Nagoya,JP",136.90641000000002,35.181470000000004
1145,"Armonk, NY",-73.71401999999998,41.12648
1108,"Dallas, T",-96.6136,32.8479
1098,"Pittsburgh, PA",-79.99589,40.44062
1050,"San Diego, CA",-117.15726,32.71533
1037,"Aichi,JP",136.90641000000002,35.181470000000004
1014,"Los Angeles, CA",-118.24368,34.05223
1008,"Stamford, CT",-73.53873,41.05343
998,"Hiroshima,JP",132.45,34.4
959,"Ibaraki,JP",140.45,36.35
945,"Midland, MI",-102.07791,31.99735
914,"Minneapolis, MN",-93.26384,44.97997
905,"Schaumburg, IL",-88.08341,42.03336
886,"Chiba,JP",140.11667,35.6
858,"St. Paul, MN",-93.09327,44.94441
850,"Milan,IT",9.18951,45.46427
822,"Hitachi,JP",140.65,36.6
787,"Nara,JP",135.80485,34.68505
778,"Leverkusen,DE",6.9843199999999985,51.0303
770,"Munich,DE",11.57549,48.13743
756,"Kobe,JP",135.183,34.6913
744,"Sunnyvale, CA",-122.03635,37.36883
736,"Hachioji,JP",139.32388999999998,35.65583
734,"St. Louis, MO",-90.19789,38.62727
720,"London,GB2",-0.12775830000000002,51.5073509
713,"Seattle, WA",-122.33207,47.60621
689,"Stuttgart,DE",9.17702,48.78232
664,"Seoul,KR",126.9784,37.566
648,"Ludwigshafen,DE",8.44641,49.48121
