Count,City,lons,lats
15032,"Tokyo, JP",139.69171,35.6895
5123,"Kanagawa, JP",139.65,35.43333
5033,"Yokohama, JP",139.65,35.43333
5025,"San Jose, CA",-121.89496,37.33939
4270,"Kawasaki, JP",139.71722,35.52056
3592,"Osaka, JP",135.50218,34.693740000000005
3262,"Austin, T",-97.7431,30.2672
2562,"San Diego, CA",-117.15726,32.71533
2447,"Boise, ID",-116.20345,43.6135
2269,"Seoul, KR",126.9784,37.566
2252,"Sunnyvale, CA",-122.03635,37.36883
1994,"Taipei, TW",121.53185,25.04776
1873,"Palo Alto, CA",-122.14302,37.44188
1814,"Saitama, JP",139.65657,35.90807
1796,"Houston, T",-95.06327,31.41296
1735,"Fremont, CA",-121.98857,37.54827
1624,"San Francisco, CA",-122.41942,37.77493
1600,"Chiba, JP",140.11667,35.6
1529,"Shizuoka, JP",138.38333,34.98333
1519,"Kyoto, JP",135.75385,35.02107
1476,"Rochester, NY",-77.61556,43.15478
1400,"Hyogo, JP",135.183,34.6913
1381,"Hsinchu, TW",120.96861,24.80361
1375,"Cupertino, CA",-122.03218,37.323
1295,"Mountain View, CA",-122.08385,37.38605
1233,"Santa Clara, CA",-121.95524,37.35411
1227,"New York, NY",-74.00596999999998,40.71427
1215,"Singapore, SG",103.85007,1.28967
1172,"Portland, OR",-122.67621,45.52345
1135,"Cincinnati, OH",-84.45689,39.162
1116,"Seattle, WA",-122.33207,47.60621
1116,"Nagoya, JP",136.90641000000002,35.181470000000004
1050,"Kanagawa-ken, JP",139.65,35.43333
1045,"Paris, FR",2.3488,48.85341
1044,"Wako, JP",139.62333,35.78944
982,"Ibaraki, JP",140.45,36.35
968,"Chicago, IL",-87.65005,41.85003
924,"Kariya, JP",136.98333,34.98333
874,"Hitachi, JP",140.65,36.6
840,"Plano, T",-96.6988856,33.0198431
832,"Dallas, T",-96.6136,32.8479
799,"Suwon, KR",127.00889,37.29111
796,"Raleigh, NC",-78.63861,35.7721
793,"Los Angeles, CA",-118.24368,34.05223
784,"Los Altos, CA",-122.11413,37.38522
777,"Eindhoven, NL",5.47778,51.44083
753,"Nagano, JP",138.18333,36.65
749,"Aichi, JP",136.90641000000002,35.181470000000004
746,"Nara, JP",135.80485,34.68505
745,"Taichung, TW",120.6839,24.1469
735,"Menlo Park, CA",-122.18219,37.45383
733,"Hsin-Chu, TW",120.96861,24.80361
691,"Tucson, AZ",-110.92648,32.221740000000004
690,"Hachioji, JP",139.32388999999998,35.65583
689,"Kobe, JP",135.183,34.6913
686,"Boulder, CO",-105.27055,40.01499
686,"Shizuoka-ken, JP",138.38333,34.98333
682,"Ann Arbor, MI",-83.74088,42.27756
681,"Fujisawa, JP",139.47666,35.34926
